"","operation_date","ISIN","nominal_purchases","res_mat","cuml_nom_purch","issue_date","cumulative_total_in_issue","percent_of_freefloat","YLD_YTM_MID"
"246",2009-06-17,"GB0008931148",225,8.18891170431212,2046,2009-01-21,10502,0.194820034279185,3.313
"247",2009-06-24,"GB0008931148",76,8.16974674880219,2122,2009-01-21,10502,0.20205675109503,3.145
"248",2009-07-01,"GB0008931148",54,8.15058179329227,2176,2009-01-21,10502,0.207198628832603,3.14
"249",2009-07-08,"GB0008931148",178,8.13141683778234,2354,2009-01-21,10502,0.224147781374976,3.294
"250",2009-07-15,"GB0008931148",45,8.11225188227242,2399,2009-01-21,10502,0.228432679489621,3.396
"251",2009-07-22,"GB0008931148",27,8.09308692676249,2426,2009-01-21,10502,0.231003618358408,3.525
"252",2009-07-29,"GB0008931148",49,8.07392197125257,2475,2009-01-21,10502,0.235669396305466,3.683
"253",2009-08-12,"GB0008931148",0,8.03559206023272,2475,2009-01-21,10502,0.235669396305466,3.482
"254",2009-08-19,"GB0008931148",21.4,8.01642710472279,2496.4,2009-01-21,10502,0.237707103408875,3.297
"255",2009-08-26,"GB0008931148",0,7.99726214921287,2496.4,2009-01-21,10502,0.237707103408875,3.286
"256",2009-09-03,"GB0008931148",0,7.97535934291581,2496.4,2009-01-21,10502,0.237707103408875,3.213
"257",2009-09-09,"GB0008931148",7,7.95893223819302,2503.4,2009-01-21,10502,0.238373643115597,3.294
"258",2009-09-16,"GB0008931148",0,7.93976728268309,2503.4,2009-01-21,10502,0.238373643115597,3.28
"259",2009-09-23,"GB0008931148",0,7.92060232717317,2503.4,2009-01-21,10502,0.238373643115597,3.422
"260",2009-09-30,"GB0008931148",5,7.90143737166324,2508.4,2009-01-21,10502,0.238849742906113,3.313
"261",2009-10-07,"GB0008931148",70,7.88227241615332,2578.4,2009-01-21,10502,0.245515139973338,3.051
"262",2009-10-14,"GB0008931148",168,7.86310746064339,2746.4,2009-01-21,10502,0.261512092934679,2.995
"263",2009-10-21,"GB0008931148",0,7.84394250513347,2746.4,2009-01-21,10502,0.261512092934679,3.22
"264",2009-10-28,"GB0008931148",0,7.82477754962355,2746.4,2009-01-21,10502,0.261512092934679,3.318
"265",2009-11-11,"GB0008931148",125,7.7864476386037,2871.4,2009-01-21,10502,0.273414587697581,3.431
"266",2009-11-25,"GB0008931148",0,7.74811772758385,2871.4,2009-01-21,10502,0.273414587697581,3.282
"267",2009-12-08,"GB0008931148",0,7.71252566735113,2871.4,2009-01-21,10502,0.273414587697581,NA
"268",2010-01-06,"GB0008931148",0,7.6331279945243,2871.4,2009-01-21,10502,0.273414587697581,3.593
"269",2010-01-20,"GB0008931148",0,7.59479808350445,2871.4,2009-01-21,10502,0.273414587697581,3.566
"270",2011-10-10,"GB0008931148",0,5.87542778918549,2871.4,2009-01-21,10502,0.273414587697581,NA
"271",2011-10-17,"GB0008931148",0,5.85626283367557,2871.4,2009-01-21,10502,0.273414587697581,NA
"272",2011-10-24,"GB0008931148",0,5.83709787816564,2871.4,2011-10-19,10730,0.267604846225536,NA
"273",2011-10-31,"GB0008931148",0,5.81793292265572,2871.4,2011-10-19,10730,0.267604846225536,NA
"274",2011-11-07,"GB0008931148",10,5.79876796714579,2881.4,2011-10-19,10730,0.268536812674744,NA
"275",2011-11-14,"GB0008931148",0,5.77960301163587,2881.4,2011-10-19,10730,0.268536812674744,NA
"276",2011-11-21,"GB0008931148",0,5.76043805612594,2881.4,2011-10-19,10730,0.268536812674744,NA
"277",2011-11-28,"GB0008931148",14,5.74127310061602,2895.4,2011-10-19,10730,0.269841565703635,NA
"278",2011-12-05,"GB0008931148",13,5.72210814510609,2908.4,2011-10-19,10730,0.271053122087605,NA
"279",2011-12-12,"GB0008931148",25,5.70294318959617,2933.4,2011-10-19,10730,0.273383038210624,NA
"280",2012-01-03,"GB0008931148",260,5.64271047227926,3193.4,2011-10-19,10730,0.297614165890028,NA
"281",2012-01-09,"GB0008931148",200,5.62628336755647,3393.4,2011-10-19,10730,0.316253494874185,NA
"282",2012-01-16,"GB0008931148",75,5.60711841204654,3468.4,2011-10-19,10730,0.323243243243243,NA
"283",2012-01-23,"GB0008931148",0,5.58795345653662,3468.4,2011-10-19,10730,0.323243243243243,NA
"284",2012-01-30,"GB0008931148",110,5.56878850102669,3578.4,2011-10-19,10730,0.333494874184529,NA
"285",2012-02-13,"GB0008931148",250,5.53045859000684,3828.4,2011-10-19,10730,0.356794035414725,NA
"286",2012-02-20,"GB0008931148",10,5.51129363449692,3838.4,2011-10-19,10730,0.357726001863933,NA
"287",2012-02-27,"GB0008931148",0,5.492128678987,3838.4,2011-10-19,10730,0.357726001863933,NA
"288",2012-03-05,"GB0008931148",34,5.47296372347707,3872.4,2011-10-19,10730,0.36089468779124,NA
"289",2012-03-12,"GB0008931148",131,5.45379876796715,4003.4,2011-10-19,10730,0.373103448275862,NA
"290",2012-03-19,"GB0008931148",99,5.43463381245722,4102.4,2011-10-19,10730,0.38232991612302,NA
"291",2012-03-26,"GB0008931148",0,5.4154688569473,4102.4,2011-10-19,10730,0.38232991612302,NA
"292",2012-04-02,"GB0008931148",10,5.39630390143737,4112.4,2011-10-19,10730,0.383261882572227,NA
"293",2012-04-16,"GB0008931148",70,5.35797399041752,4182.4,2011-10-19,10730,0.389785647716682,NA
"294",2012-04-23,"GB0008931148",17,5.3388090349076,4199.4,2011-10-19,10730,0.391369990680335,NA
"295",2012-04-30,"GB0008931148",45,5.31964407939767,4244.4,2011-10-19,10730,0.395563839701771,NA
"296",2012-07-09,"GB0008931148",0,5.12799452429843,4244.4,2011-10-19,10730,0.395563839701771,NA
"297",2012-07-16,"GB0008931148",4.1,5.1088295687885,4248.5,2011-10-19,10730,0.395945945945946,NA
"298",2012-07-23,"GB0008931148",0,5.08966461327858,4248.5,2012-07-17,10879,0.39052302601342,NA
"299",2012-07-30,"GB0008931148",0,5.07049965776865,4248.5,2012-07-17,10879,0.39052302601342,NA
"300",2012-08-06,"GB0008931148",0,5.05133470225873,4248.5,2012-07-17,10879,0.39052302601342,NA
"301",2012-08-13,"GB0008931148",30,5.0321697467488,4278.5,2012-07-17,10879,0.393280632411067,NA
"302",2012-08-20,"GB0008931148",0,5.01300479123888,4278.5,2012-07-17,10879,0.393280632411067,NA
"303",2012-09-03,"GB0008931148",57,4.97467488021903,4335.5,2012-07-17,10879,0.398520084566596,NA
"304",2012-09-10,"GB0008931148",0,4.9555099247091,4335.5,2012-07-17,10879,0.398520084566596,NA
"305",2012-09-17,"GB0008931148",0,4.93634496919918,4335.5,2012-07-17,10879,0.398520084566596,NA
"306",2012-09-24,"GB0008931148",0,4.91718001368925,4335.5,2012-07-17,10879,0.398520084566596,NA
"307",2012-10-01,"GB0008931148",41,4.89801505817933,4376.5,2012-07-17,10879,0.402288813310047,NA
"308",2012-10-08,"GB0008931148",0,4.8788501026694,4376.5,2012-07-17,10879,0.402288813310047,NA
"309",2012-10-15,"GB0008931148",0,4.85968514715948,4376.5,2012-07-17,10879,0.402288813310047,NA
"310",2012-10-22,"GB0008931148",19,4.84052019164956,4395.5,2012-07-17,10879,0.40403529736189,NA
"311",2012-10-29,"GB0008931148",11,4.82135523613963,4406.5,2012-07-17,10879,0.405046419707694,NA
"312",2013-03-11,"GB0008931148",41,4.45722108145106,4447.5,2012-07-17,10879,0.408815148451144,NA
"313",2013-03-18,"GB0008931148",90,4.43805612594114,4537.5,2012-07-17,10879,0.417087967644085,NA
"314",2013-09-30,"GB0008931148",0,3.90143737166324,4537.5,2012-07-17,10879,0.417087967644085,NA
"315",2014-03-10,"GB0008931148",19,3.46064339493498,4556.5,2012-07-17,10879,0.418834451695928,NA
"316",2014-03-17,"GB0008931148",19,3.44147843942505,4575.5,2012-07-17,10879,0.420580935747771,NA
"317",2009-03-11,"GB00B1VWPC84",622.7,8.98836413415469,622.7,2009-01-21,22388,0.02781400750402,2.872
"318",2009-03-18,"GB00B1VWPC84",396,8.96919917864476,1018.7,2009-01-21,22388,0.0455020546721458,2.85
"319",2009-03-25,"GB00B1VWPC84",353,8.95003422313484,1371.7,2009-01-21,22388,0.0612694300518135,2.967
"320",2009-04-01,"GB00B1VWPC84",678,8.93086926762491,2049.7,2009-01-21,22388,0.0915535108093622,3.001
"321",2009-04-08,"GB00B1VWPC84",1029.5,8.91170431211499,3079.2,2009-01-21,22388,0.137537966767911,3.221
"322",2009-04-15,"GB00B1VWPC84",330,8.89253935660506,3409.2,2009-01-21,22388,0.152278006074683,3.063
"323",2009-04-21,"GB00B1VWPC84",431,8.87611225188227,3840.2,2009-01-21,22388,0.171529390745042,NA
"324",2009-04-29,"GB00B1VWPC84",532,8.85420944558522,4372.2,2009-01-21,22388,0.195292120778989,3.249
"325",2009-05-06,"GB00B1VWPC84",1262,8.83504449007529,5634.2,2009-01-21,22388,0.251661604430945,3.31
"326",2009-05-13,"GB00B1VWPC84",164.2,8.81587953456537,5798.4,2009-01-21,22388,0.258995890655708,3.451
"327",2009-05-20,"GB00B1VWPC84",251.7,8.79671457905544,6050.1,2009-01-21,22388,0.270238520636055,3.25
"328",2009-05-27,"GB00B1VWPC84",227,8.77754962354552,6277.1,2009-01-21,22388,0.280377881007683,3.524
"329",2009-06-03,"GB00B1VWPC84",100.3,8.75838466803559,6377.4,2009-01-21,22388,0.284857959621226,3.564
"330",2009-06-10,"GB00B1VWPC84",0,8.73921971252567,6377.4,2009-01-21,22388,0.284857959621226,3.612
"331",2009-06-17,"GB00B1VWPC84",340,8.72005475701574,6717.4,2009-01-21,22388,0.300044666785778,3.547
"332",2009-06-24,"GB00B1VWPC84",825,8.70088980150582,7542.4,2009-01-21,22388,0.336894765052707,3.381
"333",2009-07-01,"GB00B1VWPC84",2000,8.68172484599589,9542.4,2009-01-21,22388,0.426228336608898,3.235
"334",2009-07-08,"GB00B1VWPC84",1345,8.66255989048597,10887.4,2009-01-21,22388,0.486305163480436,3.327
"335",2009-07-15,"GB00B1VWPC84",298,8.64339493497604,11185.4,2009-01-21,22388,0.499615865642308,3.401
"336",2009-07-22,"GB00B1VWPC84",203,8.62422997946612,11388.4,2009-01-21,22388,0.508683223155262,3.557
"337",2009-07-29,"GB00B1VWPC84",43,8.60506502395619,11431.4,2009-01-21,22388,0.51060389494372,3.713
"338",2009-08-12,"GB00B1VWPC84",80,8.56673511293634,11511.4,2009-01-21,22388,0.514177237805967,3.53
"339",2009-08-19,"GB00B1VWPC84",30,8.54757015742642,11541.4,2009-01-21,22388,0.51551724137931,3.348
"340",2009-08-26,"GB00B1VWPC84",100,8.5284052019165,11641.4,2009-01-21,22388,0.51998391995712,3.335
"341",2009-09-03,"GB00B1VWPC84",62.6,8.50650239561944,11704,2009-01-21,22388,0.522780060746829,3.264
"342",2009-09-09,"GB00B1VWPC84",10,8.49007529089665,11714,2009-01-21,22388,0.52322672860461,3.346
"343",2009-09-16,"GB00B1VWPC84",75,8.47091033538672,11789,2009-01-21,22388,0.526576737537967,3.34
"344",2009-09-23,"GB00B1VWPC84",80,8.4517453798768,11869,2009-01-21,22388,0.530150080400214,3.489
"345",2009-09-30,"GB00B1VWPC84",35,8.43258042436687,11904,2009-01-21,22388,0.531713417902448,3.39
"346",2009-10-07,"GB00B1VWPC84",0,8.41341546885695,11904,2009-01-21,22388,0.531713417902448,3.142
"347",2009-10-14,"GB00B1VWPC84",73,8.39425051334702,11977,2009-01-21,22388,0.534974093264249,3.122
"348",2009-10-21,"GB00B1VWPC84",0,8.3750855578371,11977,2009-01-21,22388,0.534974093264249,3.359
"349",2009-10-28,"GB00B1VWPC84",28,8.35592060232717,12005,2009-01-21,22388,0.536224763266035,3.45
"350",2009-11-11,"GB00B1VWPC84",315,8.31759069130732,12320,2009-01-21,22388,0.550294800786135,3.566
"351",2009-11-25,"GB00B1VWPC84",0,8.27926078028747,12320,2009-01-21,22388,0.550294800786135,3.416
"352",2009-12-08,"GB00B1VWPC84",0,8.24366872005476,12320,2009-01-21,22388,0.550294800786135,NA
"353",2010-01-06,"GB00B1VWPC84",0,8.16427104722793,12320,2009-01-21,22388,0.550294800786135,3.729
"354",2010-01-20,"GB00B1VWPC84",0,8.12594113620808,12320,2009-01-21,22388,0.550294800786135,3.717
"355",2011-10-10,"GB00B1VWPC84",0,6.40657084188912,12320,2010-02-04,25388,0.48526863084922,NA
"356",2011-10-17,"GB00B1VWPC84",0,6.38740588637919,12320,2010-02-04,25388,0.48526863084922,NA
"357",2011-10-24,"GB00B1VWPC84",0,6.36824093086927,12320,2011-10-19,25938,0.474978795589483,NA
"358",2011-10-31,"GB00B1VWPC84",28,6.34907597535934,12348,2011-10-19,25938,0.476058292852186,NA
"359",2011-11-07,"GB00B1VWPC84",55,6.32991101984942,12403,2011-10-19,25938,0.478178733903925,NA
"360",2011-11-28,"GB00B1VWPC84",137,6.27241615331964,12540,2011-11-18,29938,0.418865655688423,NA
"361",2011-12-05,"GB00B1VWPC84",185,6.25325119780972,12725,2011-11-18,29938,0.425045093192598,NA
"362",2011-12-12,"GB00B1VWPC84",125,6.23408624229979,12850,2011-11-18,29938,0.429220388803527,NA
"363",2012-01-03,"GB00B1VWPC84",114.5,6.17385352498289,12964.5,2011-11-18,29938,0.433044959583138,NA
"364",2012-01-09,"GB00B1VWPC84",0,6.1574264202601,12964.5,2011-11-18,29938,0.433044959583138,NA
"365",2012-01-16,"GB00B1VWPC84",0,6.13826146475017,12964.5,2011-11-18,29938,0.433044959583138,NA
"366",2012-01-23,"GB00B1VWPC84",0,6.11909650924025,12964.5,2011-11-18,29938,0.433044959583138,NA
"367",2012-01-30,"GB00B1VWPC84",0,6.09993155373032,12964.5,2011-11-18,29938,0.433044959583138,NA
"368",2012-02-13,"GB00B1VWPC84",59,6.06160164271047,13023.5,2011-11-18,29938,0.435015699111497,NA
"369",2012-02-20,"GB00B1VWPC84",45,6.04243668720055,13068.5,2011-11-18,29938,0.436518805531432,NA
"370",2012-02-27,"GB00B1VWPC84",0,6.02327173169062,13068.5,2011-11-18,29938,0.436518805531432,NA
"371",2012-03-05,"GB00B1VWPC84",0,6.0041067761807,13068.5,2011-11-18,29938,0.436518805531432,NA
"372",2012-03-12,"GB00B1VWPC84",0,5.98494182067077,13068.5,2011-11-18,29938,0.436518805531432,NA
"373",2012-03-19,"GB00B1VWPC84",112,5.96577686516085,13180.5,2011-11-18,29938,0.440259870398824,NA
"374",2012-03-26,"GB00B1VWPC84",252,5.94661190965092,13432.5,2011-11-18,29938,0.448677266350458,NA
"375",2012-04-02,"GB00B1VWPC84",250,5.927446954141,13682.5,2011-11-18,29938,0.457027857572316,NA
"376",2012-04-16,"GB00B1VWPC84",0,5.88911704312115,13682.5,2011-11-18,29938,0.457027857572316,NA
"377",2012-04-23,"GB00B1VWPC84",75,5.86995208761123,13757.5,2011-11-18,29938,0.459533034938874,NA
"378",2012-04-30,"GB00B1VWPC84",229,5.8507871321013,13986.5,2011-11-18,29938,0.467182176498096,NA
"379",2012-07-09,"GB00B1VWPC84",0,5.65913757700205,13986.5,2011-11-18,29938,0.467182176498096,NA
"380",2012-07-16,"GB00B1VWPC84",25,5.63997262149213,14011.5,2011-11-18,29938,0.468017235620282,NA
"381",2012-07-23,"GB00B1VWPC84",0,5.6208076659822,14011.5,2012-07-17,30353,0.46161829143742,NA
"382",2012-07-30,"GB00B1VWPC84",85,5.60164271047228,14096.5,2012-07-17,30353,0.464418673607222,NA
"383",2012-08-06,"GB00B1VWPC84",0,5.58247775496235,14096.5,2012-07-17,30353,0.464418673607222,NA
"384",2012-08-13,"GB00B1VWPC84",0,5.56331279945243,14096.5,2012-07-17,30353,0.464418673607222,NA
"385",2012-09-03,"GB00B1VWPC84",190,5.50581793292266,14286.5,2012-08-24,34418.108,0.415086732832612,NA
"386",2012-09-10,"GB00B1VWPC84",75,5.48665297741273,14361.5,2012-08-24,34418.108,0.417265818330281,NA
"387",2012-09-17,"GB00B1VWPC84",91.5,5.46748802190281,14453,2012-08-24,34418.108,0.419924302637437,NA
"388",2012-09-24,"GB00B1VWPC84",155,5.44832306639288,14608,2012-08-24,34418.108,0.424427745999286,NA
"389",2012-10-01,"GB00B1VWPC84",73,5.42915811088296,14681,2012-08-24,34418.108,0.426548722550351,NA
"390",2012-10-08,"GB00B1VWPC84",150,5.40999315537303,14831,2012-08-24,34418.108,0.430906893545688,NA
"391",2012-10-15,"GB00B1VWPC84",150,5.39082819986311,14981,2012-08-24,34418.108,0.435265064541026,NA
"392",2012-10-22,"GB00B1VWPC84",310,5.37166324435318,15291,2012-08-24,34418.108,0.444271951264724,NA
"393",2012-10-29,"GB00B1VWPC84",125,5.35249828884326,15416,2012-08-24,34418.108,0.447903760427505,NA
"394",2013-03-11,"GB00B1VWPC84",100,4.98836413415469,15516,2012-08-24,34418.108,0.45080920775773,NA
"395",2013-03-18,"GB00B1VWPC84",0,4.96919917864476,15516,2012-08-24,34418.108,0.45080920775773,NA
"396",2013-09-30,"GB00B1VWPC84",0,4.43258042436687,15516,2012-08-24,34418.108,0.45080920775773,NA
"397",2014-03-10,"GB00B1VWPC84",90,3.9917864476386,15606,2012-08-24,34418.108,0.453424110354933,NA
"398",2014-03-17,"GB00B1VWPC84",50,3.97262149212868,15656,2012-08-24,34418.108,0.454876834020045,NA
"399",2014-09-08,"GB00B1VWPC84",0,3.49349760438056,15656,2014-07-15,34861.108,0.449096454421357,NA
"400",2014-09-29,"GB00B1VWPC84",32,3.43600273785079,15688,2014-07-15,34861.108,0.450014382790128,NA
"401",2014-10-06,"GB00B1VWPC84",0,3.41683778234086,15688,2014-07-15,34861.108,0.450014382790128,NA
"402",2015-01-26,"GB00B1VWPC84",78,3.11019849418207,15766,2014-07-15,34861.108,0.452251833189008,NA
"403",2009-03-16,"GB00B058DQ55",301,10.9760438056126,301,2009-01-30,16618,0.0181128896377422,NA
"404",2009-03-23,"GB00B058DQ55",0,10.9568788501027,301,2009-01-30,16618,0.0181128896377422,NA
"405",2009-03-30,"GB00B058DQ55",479,10.9377138945927,780,2009-01-30,16618,0.046937056204116,NA
"406",2009-04-06,"GB00B058DQ55",0,10.9185489390828,780,2009-01-30,16618,0.046937056204116,NA
"407",2009-04-14,"GB00B058DQ55",0,10.8966461327858,780,2009-01-30,16618,0.046937056204116,NA
"408",2009-04-20,"GB00B058DQ55",551,10.880219028063,1331,2009-01-30,16618,0.0800938741124082,NA
"409",2009-04-27,"GB00B058DQ55",792.3,10.861054072553,2123.3,2009-01-30,16618,0.127771091587435,NA
"410",2009-05-05,"GB00B058DQ55",1019,10.839151266256,3142.3,2009-01-30,16618,0.189090143218197,NA
"411",2009-05-11,"GB00B058DQ55",215,10.8227241615332,3357.3,2009-01-30,16618,0.20202792153087,NA
"412",2009-05-18,"GB00B058DQ55",373,10.8035592060233,3730.3,2009-01-30,16618,0.224473462510531,NA
"413",2009-05-26,"GB00B058DQ55",192.4,10.7816563997262,3922.7,2009-01-30,16618,0.236051269707546,NA
"414",2009-06-01,"GB00B058DQ55",713.2,10.7652292950034,4635.9,2009-01-30,16618,0.278968588277771,NA
"415",2009-06-08,"GB00B058DQ55",534,10.7460643394935,5169.9,2009-01-30,16618,0.311102419063666,NA
"416",2009-06-15,"GB00B058DQ55",750,10.7268993839836,5919.9,2009-01-30,16618,0.356234203875316,NA
"417",2009-06-22,"GB00B058DQ55",203,10.7077344284736,6122.9,2009-01-30,16618,0.368449873631003,NA
"418",2009-06-29,"GB00B058DQ55",1352.6,10.6885694729637,7475.5,2009-01-30,16618,0.449843543145986,NA
"419",2009-07-06,"GB00B058DQ55",990.6,10.6694045174538,8466.1,2009-01-30,16618,0.509453604525214,NA
"420",2009-10-26,"GB00B058DQ55",5,10.362765229295,8471.1,2009-10-15,20118,0.421070682970474,NA
"421",2009-11-09,"GB00B058DQ55",545,10.3244353182752,9016.1,2009-10-15,20118,0.448160850979223,NA
"422",2009-11-23,"GB00B058DQ55",1125,10.2861054072553,10141.1,2009-10-15,20118,0.504080922556914,NA
"423",2009-12-07,"GB00B058DQ55",192,10.2477754962355,10333.1,2009-10-15,20118,0.51362461477284,NA
"424",2010-01-04,"GB00B058DQ55",203.2,10.1711156741958,10536.3,2009-10-15,20118,0.523725022368029,NA
"425",2010-01-18,"GB00B058DQ55",348,10.1327857631759,10884.3,2009-10-15,20118,0.541022964509395,NA
"426",2011-10-10,"GB00B058DQ55",10,8.40793976728268,10894.3,2010-05-21,31392.503,0.347035086689328,NA
"427",2011-10-17,"GB00B058DQ55",0,8.38877481177276,10894.3,2010-05-21,31392.503,0.347035086689328,NA
"428",2011-10-24,"GB00B058DQ55",13,8.36960985626283,10907.3,2011-10-19,32072.503,0.340082593491378,NA
"429",2011-10-31,"GB00B058DQ55",0,8.35044490075291,10907.3,2011-10-19,32072.503,0.340082593491378,NA
"430",2011-11-07,"GB00B058DQ55",0,8.33127994524298,10907.3,2011-10-19,32072.503,0.340082593491378,NA
"431",2011-11-14,"GB00B058DQ55",0,8.31211498973306,10907.3,2011-10-19,32072.503,0.340082593491378,NA
"432",2011-11-21,"GB00B058DQ55",10,8.29295003422314,10917.3,2011-10-19,32072.503,0.340394387054855,NA
"433",2011-11-28,"GB00B058DQ55",5,8.27378507871321,10922.3,2011-10-19,32072.503,0.340550283836594,NA
"434",2011-12-05,"GB00B058DQ55",13,8.25462012320328,10935.3,2011-10-19,32072.503,0.340955615469114,NA
"435",2011-12-12,"GB00B058DQ55",79,8.23545516769336,11014.3,2011-10-19,32072.503,0.343418784620583,NA
"436",2012-01-03,"GB00B058DQ55",0,8.17522245037645,11014.3,2011-10-19,32072.503,0.343418784620583,NA
"437",2012-01-09,"GB00B058DQ55",15,8.15879534565366,11029.3,2011-10-19,32072.503,0.343886474965799,NA
"438",2012-01-16,"GB00B058DQ55",85,8.13963039014374,11114.3,2011-10-19,32072.503,0.346536720255354,NA
"439",2012-01-23,"GB00B058DQ55",0,8.12046543463381,11114.3,2011-10-19,32072.503,0.346536720255354,NA
"440",2012-01-30,"GB00B058DQ55",0,8.10130047912389,11114.3,2011-10-19,32072.503,0.346536720255354,NA
"441",2012-02-15,"GB00B058DQ55",61,8.05749486652977,11175.3,2011-10-19,32072.503,0.348438660992564,1.771
"442",2012-02-22,"GB00B058DQ55",125,8.03832991101985,11300.3,2011-10-19,32072.503,0.352336080536028,1.869
"443",2012-02-29,"GB00B058DQ55",85.1,8.01916495550993,11385.4,2011-10-19,32072.503,0.354989443761218,1.686
"444",2012-03-07,"GB00B058DQ55",0,8,11385.4,2011-10-19,32072.503,0.354989443761218,1.781
"445",2012-03-14,"GB00B058DQ55",40,7.98083504449008,11425.4,2011-10-19,32072.503,0.356236618015127,1.687
"446",2012-03-28,"GB00B058DQ55",13,7.94250513347023,11438.4,2011-10-19,32072.503,0.356641949647647,1.907
"447",2012-04-04,"GB00B058DQ55",30,7.9233401779603,11468.4,2011-10-19,32072.503,0.357577330338078,1.78
"448",2012-04-11,"GB00B058DQ55",88.7,7.90417522245038,11557.1,2011-10-19,32072.503,0.36034293924612,1.718
"449",2012-04-18,"GB00B058DQ55",0,7.88501026694045,11557.1,2011-10-19,32072.503,0.36034293924612,1.602
"450",2012-04-25,"GB00B058DQ55",0,7.86584531143053,11557.1,2011-10-19,32072.503,0.36034293924612,1.708
"451",2012-05-02,"GB00B058DQ55",25,7.8466803559206,11582.1,2011-10-19,32072.503,0.361122423154813,1.696
