"","Dates","Tenor","OIS_YLD","GILT_YLD","ISIN","percent_of_freefloat","gilt_ois_spread","mat_sec"
"10856",2012-01-04,"40Y",2.799,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10857",2012-01-04,"50Y",2.849,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10858",2012-01-05,"1Y",0.4725,0.396,"GB00B29WRG55",0.20865096889688,-0.0765,"untargeted_short"
"10859",2012-01-05,"2Y",0.465,0.413,"GB00B3KJDW09",0.282660983963075,-0.052,"untargeted_short"
"10860",2012-01-05,"3Y",0.5275,0.565,"GB00B4LFZR36",0.127120224681871,0.0375,"short"
"10861",2012-01-05,"4Y",0.65,0.828,"GB00B3QCG246",0.0861931527996255,0.178,"short"
"10862",2012-01-05,"5Y",0.815,1.089,"GB00B3Z3K594",0.201277551364416,0.274,"short"
"10863",2012-01-05,"6Y",1.0088,1.326,"GB00B1VWPC84",0.433044959583138,0.3172,"short"
"10864",2012-01-05,"7Y",1.215,1.546,"GB00B39R3F84",0.321615775148274,0.331,"short"
"10865",2012-01-05,"8Y",1.4225,1.756,"GB00B058DQ55",0.343418784620583,0.3335,"short"
"10866",2012-01-05,"10Y",1.7675,2.052,"GB00B4RMG977",0.0543555644861343,0.2845,"medium"
"10867",2012-01-05,"15Y",2.2575,2.597,"GB00B16NNR78",0.443170847497733,0.3395,"medium"
"10868",2012-01-05,"20Y",2.5,2.864,"GB0004893086",0.338860828748778,0.364,"medium"
"10869",2012-01-05,"30Y",2.6897,3.088,"GB00B6460505",0.0995459074828294,0.3983,"long"
"10870",2012-01-05,"40Y",2.7702,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10871",2012-01-05,"50Y",2.816,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10872",2012-01-06,"1Y",0.46905,0.41,"GB00B29WRG55",0.20865096889688,-0.05905,"untargeted_short"
"10873",2012-01-06,"2Y",0.465,0.402,"GB00B3KJDW09",0.282660983963075,-0.063,"untargeted_short"
"10874",2012-01-06,"3Y",0.5178,0.522,"GB00B4LFZR36",0.127120224681871,0.00419999999999998,"short"
"10875",2012-01-06,"4Y",0.6375,0.776,"GB00B3QCG246",0.0861931527996255,0.1385,"short"
"10876",2012-01-06,"5Y",0.795,1.046,"GB00B3Z3K594",0.201277551364416,0.251,"short"
"10877",2012-01-06,"6Y",0.9975,1.278,"GB00B1VWPC84",0.433044959583138,0.2805,"short"
"10878",2012-01-06,"7Y",1.1975,1.492,"GB00B39R3F84",0.321615775148274,0.2945,"short"
"10879",2012-01-06,"8Y",1.401,1.717,"GB00B058DQ55",0.343418784620583,0.316,"short"
"10880",2012-01-06,"10Y",1.745,2.017,"GB00B4RMG977",0.0543555644861343,0.272,"medium"
"10881",2012-01-06,"15Y",2.2342,2.561,"GB00B16NNR78",0.443170847497733,0.3268,"medium"
"10882",2012-01-06,"20Y",2.4756,2.827,"GB0004893086",0.338860828748778,0.3514,"medium"
"10883",2012-01-06,"30Y",2.67,3.051,"GB00B6460505",0.0995459074828294,0.381,"long"
"10884",2012-01-06,"40Y",2.7475,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10885",2012-01-06,"50Y",2.79,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10886",2012-01-09,"1Y",0.467,0.413,"GB00B29WRG55",0.20865096889688,-0.054,"untargeted_short"
"10887",2012-01-09,"2Y",0.455,0.386,"GB00B3KJDW09",0.282660983963075,-0.069,"untargeted_short"
"10888",2012-01-09,"3Y",0.5207,0.506,"GB00B4LFZR36",0.129099965885933,-0.0147,"short"
"10889",2012-01-09,"4Y",0.64,0.758,"GB00B3QCG246",0.0883895564020913,0.118,"short"
"10890",2012-01-09,"5Y",0.7975,1.028,"GB00B3Z3K594",0.201277551364416,0.2305,"short"
"10891",2012-01-09,"6Y",0.9975,1.242,"GB00B1VWPC84",0.433044959583138,0.2445,"short"
"10892",2012-01-09,"7Y",1.1975,1.466,"GB00B39R3F84",0.336500742815705,0.2685,"short"
"10893",2012-01-09,"8Y",1.401,1.696,"GB00B058DQ55",0.343886474965799,0.295,"short"
"10894",2012-01-09,"10Y",1.745,2.005,"GB00B4RMG977",0.0543555644861343,0.26,"medium"
"10895",2012-01-09,"15Y",2.2342,2.552,"GB00B16NNR78",0.443170847497733,0.3178,"medium"
"10896",2012-01-09,"20Y",2.4756,2.822,"GB0004893086",0.338860828748778,0.3464,"medium"
"10897",2012-01-09,"30Y",2.67,3.049,"GB00B6460505",0.0995459074828294,0.379,"long"
"10898",2012-01-09,"40Y",2.7475,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10899",2012-01-09,"50Y",2.79,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10900",2012-01-10,"1Y",0.4706,0.438,"GB00B29WRG55",0.20865096889688,-0.0326,"untargeted_short"
"10901",2012-01-10,"2Y",0.47,0.431,"GB00B3KJDW09",0.282660983963075,-0.039,"untargeted_short"
"10902",2012-01-10,"3Y",0.5327,0.565,"GB00B4LFZR36",0.129099965885933,0.0323,"short"
"10903",2012-01-10,"4Y",0.6625,0.818,"GB00B3QCG246",0.0883895564020913,0.1555,"short"
"10904",2012-01-10,"5Y",0.8235,1.087,"GB00B3Z3K594",0.201277551364416,0.2635,"short"
"10905",2012-01-10,"6Y",1.025,1.295,"GB00B1VWPC84",0.433044959583138,0.27,"short"
"10906",2012-01-10,"7Y",1.2298,1.535,"GB00B39R3F84",0.336500742815705,0.3052,"short"
"10907",2012-01-10,"8Y",1.4375,1.763,"GB00B058DQ55",0.343886474965799,0.3255,"short"
"10908",2012-01-10,"10Y",1.7825,2.077,"GB00B4RMG977",0.0543555644861343,0.2945,"medium"
"10909",2012-01-10,"15Y",2.2662,2.616,"GB00B16NNR78",0.443170847497733,0.3498,"medium"
"10910",2012-01-10,"20Y",2.5,2.884,"GB0004893086",0.338860828748778,0.384,"medium"
"10911",2012-01-10,"30Y",2.6933,3.108,"GB00B6460505",0.131688501895953,0.4147,"long"
"10912",2012-01-10,"40Y",2.7725,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10913",2012-01-10,"50Y",2.8125,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10914",2012-01-11,"1Y",0.4683,0.42,"GB00B29WRG55",0.20865096889688,-0.0483,"untargeted_short"
"10915",2012-01-11,"2Y",0.451,0.388,"GB00B3KJDW09",0.282660983963075,-0.063,"untargeted_short"
"10916",2012-01-11,"3Y",0.5175,0.513,"GB00B4LFZR36",0.129099965885933,-0.00449999999999995,"short"
"10917",2012-01-11,"4Y",0.64,0.766,"GB00B3QCG246",0.0883895564020913,0.126,"short"
"10918",2012-01-11,"5Y",0.805,1.029,"GB00B3Z3K594",0.201277551364416,0.224,"short"
"10919",2012-01-11,"6Y",1.002,1.229,"GB00B1VWPC84",0.433044959583138,0.227,"short"
"10920",2012-01-11,"7Y",1.202,1.47,"GB00B39R3F84",0.336500742815705,0.268,"short"
"10921",2012-01-11,"8Y",1.4039,1.695,"GB00B058DQ55",0.343886474965799,0.2911,"short"
"10922",2012-01-11,"10Y",1.7434,2.005,"GB00B4RMG977",0.0543555644861343,0.2616,"medium"
"10923",2012-01-11,"15Y",2.226,2.554,"GB00B16NNR78",0.452091035567106,0.328,"medium"
"10924",2012-01-11,"20Y",2.4625,2.824,"GB0004893086",0.345480590822106,0.3615,"medium"
"10925",2012-01-11,"30Y",2.6597,3.054,"GB00B6460505",0.131688501895953,0.3943,"long"
"10926",2012-01-11,"40Y",2.734,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10927",2012-01-11,"50Y",2.775,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10928",2012-01-12,"1Y",0.4692,0.431,"GB00B29WRG55",0.20865096889688,-0.0382,"untargeted_short"
"10929",2012-01-12,"2Y",0.437,0.397,"GB00B3KJDW09",0.282660983963075,-0.04,"untargeted_short"
"10930",2012-01-12,"3Y",0.5241,0.513,"GB00B4LFZR36",0.129099965885933,-0.0111,"short"
"10931",2012-01-12,"4Y",0.655,0.77,"GB00B3QCG246",0.0883895564020913,0.115,"short"
"10932",2012-01-12,"5Y",0.8226,1.031,"GB00B3Z3K594",0.201277551364416,0.2084,"short"
"10933",2012-01-12,"6Y",1.025,1.243,"GB00B1VWPC84",0.433044959583138,0.218,"short"
"10934",2012-01-12,"7Y",1.2275,1.492,"GB00B39R3F84",0.336500742815705,0.2645,"short"
"10935",2012-01-12,"8Y",1.43375,1.717,"GB00B058DQ55",0.343886474965799,0.28325,"short"
"10936",2012-01-12,"10Y",1.7747,2.023,"GB00B4RMG977",0.0543555644861343,0.2483,"medium"
"10937",2012-01-12,"15Y",2.2552,2.575,"GB00B16NNR78",0.452091035567106,0.3198,"medium"
"10938",2012-01-12,"20Y",2.478,2.845,"GB0004893086",0.345480590822106,0.367,"medium"
"10939",2012-01-12,"30Y",2.6724,3.073,"GB00B6460505",0.131688501895953,0.4006,"long"
"10940",2012-01-12,"40Y",2.745,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10941",2012-01-12,"50Y",2.785,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10942",2012-01-13,"1Y",0.4712,0.424,"GB00B29WRG55",0.20865096889688,-0.0472,"untargeted_short"
"10943",2012-01-13,"2Y",0.46,0.381,"GB00B3KJDW09",0.282660983963075,-0.079,"untargeted_short"
"10944",2012-01-13,"3Y",0.515,0.478,"GB00B4LFZR36",0.129099965885933,-0.037,"short"
"10945",2012-01-13,"4Y",0.64,0.733,"GB00B3QCG246",0.0883895564020913,0.093,"short"
"10946",2012-01-13,"5Y",0.8025,0.985,"GB00B3Z3K594",0.201277551364416,0.1825,"short"
"10947",2012-01-13,"6Y",0.985,1.191,"GB00B1VWPC84",0.433044959583138,0.206,"short"
"10948",2012-01-13,"7Y",1.1845,1.437,"GB00B39R3F84",0.336500742815705,0.2525,"short"
"10949",2012-01-13,"8Y",1.3825,1.663,"GB00B058DQ55",0.343886474965799,0.2805,"short"
"10950",2012-01-13,"10Y",1.7165,1.969,"GB00B4RMG977",0.0543555644861343,0.2525,"medium"
"10951",2012-01-13,"15Y",2.1875,2.526,"GB00B16NNR78",0.452091035567106,0.3385,"medium"
"10952",2012-01-13,"20Y",2.409,2.787,"GB0004893086",0.345480590822106,0.378,"medium"
"10953",2012-01-13,"30Y",2.5844,3.004,"GB00B6460505",0.131688501895953,0.4196,"long"
"10954",2012-01-13,"40Y",2.65,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10955",2012-01-13,"50Y",2.6825,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10956",2012-01-16,"1Y",0.4789,0.428,"GB00B29WRG55",0.20865096889688,-0.0509,"untargeted_short"
"10957",2012-01-16,"2Y",0.471,0.39,"GB00B3KJDW09",0.282660983963075,-0.081,"untargeted_short"
"10958",2012-01-16,"3Y",0.5332,0.48,"GB00B4LFZR36",0.141846720655946,-0.0532,"short"
"10959",2012-01-16,"4Y",0.648,0.735,"GB00B3QCG246",0.0917029881223827,0.087,"short"
"10960",2012-01-16,"5Y",0.8103,0.987,"GB00B3Z3K594",0.165795600818246,0.1767,"short"
"10961",2012-01-16,"6Y",0.99565,1.195,"GB00B1VWPC84",0.433044959583138,0.19935,"short"
"10962",2012-01-16,"7Y",1.193,1.438,"GB00B39R3F84",0.336500742815705,0.245,"short"
"10963",2012-01-16,"8Y",1.389,1.663,"GB00B058DQ55",0.346536720255354,0.274,"short"
"10964",2012-01-16,"10Y",1.7225,1.969,"GB00B4RMG977",0.0543555644861343,0.2465,"medium"
"10965",2012-01-16,"15Y",2.19,2.526,"GB00B16NNR78",0.452091035567106,0.336,"medium"
"10966",2012-01-16,"20Y",2.4048,2.778,"GB0004893086",0.345480590822106,0.3732,"medium"
"10967",2012-01-16,"30Y",2.5775,2.985,"GB00B6460505",0.131688501895953,0.4075,"long"
"10968",2012-01-16,"40Y",2.645,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10969",2012-01-16,"50Y",2.6775,NA,"GB00B54QLM75",0.205142958832602,NA,"long"
"10970",2012-01-17,"1Y",0.4785,0.431,"GB00B29WRG55",0.20865096889688,-0.0475,"untargeted_short"
"10971",2012-01-17,"2Y",0.4775,0.401,"GB00B3KJDW09",0.282660983963075,-0.0765,"untargeted_short"
"10972",2012-01-17,"3Y",0.543,0.515,"GB00B4LFZR36",0.141846720655946,-0.028,"short"
"10973",2012-01-17,"4Y",0.6525,0.754,"GB00B3QCG246",0.0917029881223827,0.1015,"short"
"10974",2012-01-17,"5Y",0.801,1.001,"GB00B3Z3K594",0.165795600818246,0.2,"short"
"10975",2012-01-17,"6Y",0.989,1.201,"GB00B1VWPC84",0.433044959583138,0.212,"short"
"10976",2012-01-17,"7Y",1.1837,1.435,"GB00B39R3F84",0.336500742815705,0.2513,"short"
"10977",2012-01-17,"8Y",1.3817,1.658,"GB00B058DQ55",0.346536720255354,0.2763,"short"
"10978",2012-01-17,"10Y",1.71,1.963,"GB00B4RMG977",0.0543555644861343,0.253,"medium"
"10979",2012-01-17,"15Y",2.1758,2.517,"GB00B16NNR78",0.452091035567106,0.3412,"medium"
"10980",2012-01-17,"20Y",2.397,2.765,"GB0004893086",0.345480590822106,0.368,"medium"
"10981",2012-01-17,"30Y",2.575,2.971,"GB00B6460505",0.138384527416087,0.396,"long"
"10982",2012-01-17,"40Y",2.64,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10983",2012-01-17,"50Y",2.674,NA,"GB00B54QLM75",0.210481670423538,NA,"long"
"10984",2012-01-18,"1Y",0.4737,0.452,"GB00B29WRG55",0.20865096889688,-0.0217,"untargeted_short"
"10985",2012-01-18,"2Y",0.475,0.427,"GB00B3KJDW09",0.282660983963075,-0.048,"untargeted_short"
"10986",2012-01-18,"3Y",0.5375,0.545,"GB00B4LFZR36",0.141846720655946,0.00750000000000006,"short"
"10987",2012-01-18,"4Y",0.65,0.78,"GB00B3QCG246",0.0917029881223827,0.13,"short"
"10988",2012-01-18,"5Y",0.8125,1.026,"GB00B3Z3K594",0.165795600818246,0.2135,"short"
"10989",2012-01-18,"6Y",0.991,1.212,"GB00B1VWPC84",0.433044959583138,0.221,"short"
"10990",2012-01-18,"7Y",1.19,1.448,"GB00B39R3F84",0.336500742815705,0.258,"short"
"10991",2012-01-18,"8Y",1.3925,1.666,"GB00B058DQ55",0.346536720255354,0.2735,"short"
"10992",2012-01-18,"10Y",1.725,1.963,"GB00B4RMG977",0.0543555644861343,0.238,"medium"
"10993",2012-01-18,"15Y",2.193,2.517,"GB00B16NNR78",0.45468411349425,0.324,"medium"
"10994",2012-01-18,"20Y",2.4153,2.772,"GB0004893086",0.358024418793764,0.3567,"medium"
"10995",2012-01-18,"30Y",2.595,2.976,"GB00B6460505",0.138384527416087,0.381,"long"
"10996",2012-01-18,"40Y",2.662,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"10997",2012-01-18,"50Y",2.695,NA,"GB00B54QLM75",0.210481670423538,NA,"long"
"10998",2012-01-19,"1Y",0.4671,0.421,"GB00B29WRG55",0.20865096889688,-0.0461,"untargeted_short"
"10999",2012-01-19,"2Y",0.474,0.376,"GB00B3KJDW09",0.282660983963075,-0.098,"untargeted_short"
"11000",2012-01-19,"3Y",0.5402,0.514,"GB00B4LFZR36",0.141846720655946,-0.0262,"short"
"11001",2012-01-19,"4Y",0.67,0.787,"GB00B3QCG246",0.0917029881223827,0.117,"short"
"11002",2012-01-19,"5Y",0.835,1.041,"GB00B3Z3K594",0.165795600818246,0.206,"short"
"11003",2012-01-19,"6Y",1.0325,1.259,"GB00B1VWPC84",0.433044959583138,0.2265,"short"
"11004",2012-01-19,"7Y",1.2391,1.507,"GB00B39R3F84",0.336500742815705,0.2679,"short"
"11005",2012-01-19,"8Y",1.445,1.747,"GB00B058DQ55",0.346536720255354,0.302,"short"
"11006",2012-01-19,"10Y",1.7892,2.052,"GB00B4RMG977",0.0543555644861343,0.2628,"medium"
"11007",2012-01-19,"15Y",2.2605,2.596,"GB00B16NNR78",0.45468411349425,0.3355,"medium"
"11008",2012-01-19,"20Y",2.485,2.844,"GB0004893086",0.358024418793764,0.359,"medium"
"11009",2012-01-19,"30Y",2.66,3.043,"GB00B6460505",0.138384527416087,0.383,"long"
"11010",2012-01-19,"40Y",2.728,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"11011",2012-01-19,"50Y",2.76,NA,"GB00B54QLM75",0.210481670423538,NA,"long"
"11012",2012-01-20,"1Y",0.4805,0.435,"GB00B29WRG55",0.20865096889688,-0.0455,"untargeted_short"
"11013",2012-01-20,"2Y",0.4825,0.408,"GB00B3KJDW09",0.282660983963075,-0.0745,"untargeted_short"
"11014",2012-01-20,"3Y",0.5706,0.532,"GB00B4LFZR36",0.141846720655946,-0.0386,"short"
"11015",2012-01-20,"4Y",0.7168,0.81,"GB00B3QCG246",0.0917029881223827,0.0932000000000001,"short"
"11016",2012-01-20,"5Y",0.8984,1.072,"GB00B3Z3K594",0.165795600818246,0.1736,"short"
"11017",2012-01-20,"6Y",1.099,1.296,"GB00B1VWPC84",0.433044959583138,0.197,"short"
"11018",2012-01-20,"7Y",1.3107,1.551,"GB00B39R3F84",0.336500742815705,0.2403,"short"
"11019",2012-01-20,"8Y",1.51975,1.802,"GB00B058DQ55",0.346536720255354,0.28225,"short"
"11020",2012-01-20,"10Y",1.8717,2.114,"GB00B4RMG977",0.0543555644861343,0.2423,"medium"
"11021",2012-01-20,"15Y",2.3525,2.657,"GB00B16NNR78",0.45468411349425,0.3045,"medium"
"11022",2012-01-20,"20Y",2.5675,2.912,"GB0004893086",0.358024418793764,0.3445,"medium"
"11023",2012-01-20,"30Y",2.7397,3.113,"GB00B6460505",0.138384527416087,0.3733,"long"
"11024",2012-01-20,"40Y",2.8053,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"11025",2012-01-20,"50Y",2.8394,NA,"GB00B54QLM75",0.210481670423538,NA,"long"
"11026",2012-01-23,"1Y",0.472,0.43,"GB00B29WRG55",0.20865096889688,-0.042,"untargeted_short"
"11027",2012-01-23,"2Y",0.4825,0.427,"GB00B3KJDW09",0.282660983963075,-0.0555,"untargeted_short"
"11028",2012-01-23,"3Y",0.5729,0.579,"GB00B4LFZR36",0.141846720655946,0.00609999999999999,"short"
"11029",2012-01-23,"4Y",0.73,0.877,"GB00B3QCG246",0.0917029881223827,0.147,"short"
"11030",2012-01-23,"5Y",0.925,1.144,"GB00B3Z3K594",0.16951760543213,0.219,"short"
"11031",2012-01-23,"6Y",1.131,1.35,"GB00B1VWPC84",0.433044959583138,0.219,"short"
"11032",2012-01-23,"7Y",1.3473,1.603,"GB00B39R3F84",0.336500742815705,0.2557,"short"
"11033",2012-01-23,"8Y",1.56,1.85,"GB00B058DQ55",0.346536720255354,0.29,"short"
"11034",2012-01-23,"10Y",1.92,2.163,"GB00B4RMG977",0.0478269422107398,0.243,"medium"
"11035",2012-01-23,"15Y",2.4,2.708,"GB00B16NNR78",0.45468411349425,0.308,"medium"
"11036",2012-01-23,"20Y",2.6125,2.956,"GB0004893086",0.358024418793764,0.3435,"medium"
"11037",2012-01-23,"30Y",2.7825,3.155,"GB00B6460505",0.138384527416087,0.3725,"long"
"11038",2012-01-23,"40Y",2.85,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"11039",2012-01-23,"50Y",2.8825,NA,"GB00B54QLM75",0.210481670423538,NA,"long"
"11040",2012-01-24,"1Y",0.469,0.437,"GB00B29WRG55",0.20865096889688,-0.032,"untargeted_short"
"11041",2012-01-24,"2Y",0.49,0.445,"GB00B3KJDW09",0.282660983963075,-0.045,"untargeted_short"
"11042",2012-01-24,"3Y",0.5866,0.597,"GB00B4LFZR36",0.141846720655946,0.0104,"short"
"11043",2012-01-24,"4Y",0.7514,0.877,"GB00B3QCG246",0.0917029881223827,0.1256,"short"
"11044",2012-01-24,"5Y",0.9518,1.147,"GB00B3Z3K594",0.16951760543213,0.1952,"short"
"11045",2012-01-24,"6Y",1.1639,1.367,"GB00B1VWPC84",0.433044959583138,0.2031,"short"
"11046",2012-01-24,"7Y",1.385,1.61,"GB00B39R3F84",0.336500742815705,0.225,"short"
"11047",2012-01-24,"8Y",1.5975,1.862,"GB00B058DQ55",0.346536720255354,0.2645,"short"
"11048",2012-01-24,"10Y",1.955,2.179,"GB00B4RMG977",0.0478269422107398,0.224,"medium"
"11049",2012-01-24,"15Y",2.435,2.709,"GB00B16NNR78",0.45468411349425,0.274,"medium"
"11050",2012-01-24,"20Y",2.6475,2.949,"GB0004893086",0.358024418793764,0.3015,"medium"
"11051",2012-01-24,"30Y",2.805,3.144,"GB00B6460505",0.167225086772466,0.339,"long"
"11052",2012-01-24,"40Y",2.8658,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"11053",2012-01-24,"50Y",2.895,NA,"GB00B54QLM75",0.226260529125638,NA,"long"
"11054",2012-01-25,"1Y",0.4625,0.428,"GB00B29WRG55",0.20865096889688,-0.0345,"untargeted_short"
"11055",2012-01-25,"2Y",0.461,0.422,"GB00B3KJDW09",0.282660983963075,-0.039,"untargeted_short"
"11056",2012-01-25,"3Y",0.545,0.569,"GB00B4LFZR36",0.141846720655946,0.0239999999999999,"short"
"11057",2012-01-25,"4Y",0.695,0.851,"GB00B3QCG246",0.0917029881223827,0.156,"short"
"11058",2012-01-25,"5Y",0.895,1.123,"GB00B3Z3K594",0.16951760543213,0.228,"short"
"11059",2012-01-25,"6Y",1.1175,1.351,"GB00B1VWPC84",0.433044959583138,0.2335,"short"
"11060",2012-01-25,"7Y",1.3395,1.593,"GB00B39R3F84",0.336500742815705,0.2535,"short"
"11061",2012-01-25,"8Y",1.5525,1.842,"GB00B058DQ55",0.346536720255354,0.2895,"short"
"11062",2012-01-25,"10Y",1.904,2.157,"GB00B4RMG977",0.0478269422107398,0.253,"medium"
"11063",2012-01-25,"15Y",2.39,2.691,"GB00B16NNR78",0.46519472269227,0.301,"medium"
"11064",2012-01-25,"20Y",2.6,2.938,"GB0004893086",0.370838006506747,0.338,"medium"
"11065",2012-01-25,"30Y",2.762,3.139,"GB00B6460505",0.167225086772466,0.377,"long"
"11066",2012-01-25,"40Y",2.8195,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"11067",2012-01-25,"50Y",2.843,NA,"GB00B54QLM75",0.226260529125638,NA,"long"
"11068",2012-01-26,"1Y",0.4625,0.409,"GB00B29WRG55",0.20865096889688,-0.0535,"untargeted_short"
"11069",2012-01-26,"2Y",0.455,0.378,"GB00B3KJDW09",0.282660983963075,-0.077,"untargeted_short"
"11070",2012-01-26,"3Y",0.5225,0.499,"GB00B4LFZR36",0.141846720655946,-0.0235,"short"
"11071",2012-01-26,"4Y",0.675,0.779,"GB00B3QCG246",0.0917029881223827,0.104,"short"
"11072",2012-01-26,"5Y",0.875,1.049,"GB00B3Z3K594",0.16951760543213,0.174,"short"
"11073",2012-01-26,"6Y",1.0822,1.281,"GB00B1VWPC84",0.433044959583138,0.1988,"short"
"11074",2012-01-26,"7Y",1.3029,1.529,"GB00B39R3F84",0.336500742815705,0.2261,"short"
"11075",2012-01-26,"8Y",1.5161,1.778,"GB00B058DQ55",0.346536720255354,0.2619,"short"
"11076",2012-01-26,"10Y",1.8725,2.088,"GB00B4RMG977",0.0478269422107398,0.2155,"medium"
"11077",2012-01-26,"15Y",2.355,2.635,"GB00B16NNR78",0.46519472269227,0.28,"medium"
"11078",2012-01-26,"20Y",2.5725,2.896,"GB0004893086",0.370838006506747,0.3235,"medium"
"11079",2012-01-26,"30Y",2.7348,3.107,"GB00B6460505",0.167225086772466,0.3722,"long"
"11080",2012-01-26,"40Y",2.7853,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"11081",2012-01-26,"50Y",2.8045,NA,"GB00B54QLM75",0.226260529125638,NA,"long"
"11082",2012-01-27,"1Y",0.467,0.419,"GB00B29WRG55",0.20865096889688,-0.048,"untargeted_short"
"11083",2012-01-27,"2Y",0.463,0.383,"GB00B3KJDW09",0.282660983963075,-0.08,"untargeted_short"
"11084",2012-01-27,"3Y",0.5294,0.489,"GB00B4LFZR36",0.141846720655946,-0.0404,"short"
"11085",2012-01-27,"4Y",0.6791,0.765,"GB00B3QCG246",0.0917029881223827,0.0859,"short"
"11086",2012-01-27,"5Y",0.8714,1.029,"GB00B3Z3K594",0.16951760543213,0.1576,"short"
"11087",2012-01-27,"6Y",1.075,1.264,"GB00B1VWPC84",0.433044959583138,0.189,"short"
"11088",2012-01-27,"7Y",1.3,1.511,"GB00B39R3F84",0.336500742815705,0.211,"short"
"11089",2012-01-27,"8Y",1.51,1.756,"GB00B058DQ55",0.346536720255354,0.246,"short"
"11090",2012-01-27,"10Y",1.86,2.068,"GB00B4RMG977",0.0478269422107398,0.208,"medium"
"11091",2012-01-27,"15Y",2.3525,2.63,"GB00B16NNR78",0.46519472269227,0.2775,"medium"
"11092",2012-01-27,"20Y",2.575,2.902,"GB0004893086",0.370838006506747,0.327,"medium"
"11093",2012-01-27,"30Y",2.7525,3.117,"GB00B6460505",0.167225086772466,0.3645,"long"
"11094",2012-01-27,"40Y",2.8037,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"11095",2012-01-27,"50Y",2.8235,NA,"GB00B54QLM75",0.226260529125638,NA,"long"
"11096",2012-01-30,"1Y",0.463,0.41,"GB00B29WRG55",0.20865096889688,-0.053,"untargeted_short"
"11097",2012-01-30,"2Y",0.4575,0.359,"GB00B3KJDW09",0.282660983963075,-0.0985,"untargeted_short"
"11098",2012-01-30,"3Y",0.516,0.458,"GB00B4LFZR36",0.141846720655946,-0.058,"short"
"11099",2012-01-30,"4Y",0.654,0.731,"GB00B3QCG246",0.0948407075544768,0.077,"short"
"11100",2012-01-30,"5Y",0.8275,0.99,"GB00B3Z3K594",0.189476307820466,0.1625,"short"
"11101",2012-01-30,"6Y",1.0325,1.209,"GB00B1VWPC84",0.433044959583138,0.1765,"short"
"11102",2012-01-30,"7Y",1.245,1.446,"GB00B39R3F84",0.33743105329492,0.201,"short"
"11103",2012-01-30,"8Y",1.45,1.679,"GB00B058DQ55",0.346536720255354,0.229,"short"
"11104",2012-01-30,"10Y",1.8,1.989,"GB00B4RMG977",0.0734400242607113,0.189,"medium"
"11105",2012-01-30,"15Y",2.295,2.566,"GB00B16NNR78",0.46519472269227,0.271,"medium"
"11106",2012-01-30,"20Y",2.5175,2.845,"GB0004893086",0.370838006506747,0.3275,"medium"
"11107",2012-01-30,"30Y",2.6975,3.057,"GB00B6460505",0.167225086772466,0.3595,"long"
"11108",2012-01-30,"40Y",2.7525,NA,"GB00B6RNH572",0.528490648107873,NA,"long"
"11109",2012-01-30,"50Y",2.7727,NA,"GB00B54QLM75",0.226260529125638,NA,"long"
"11110",2012-01-31,"1Y",0.4545,0.395,"GB00B29WRG55",0.20865096889688,-0.0595,"untargeted_short"
"11111",2012-01-31,"2Y",0.445,0.357,"GB00B3KJDW09",0.282660983963075,-0.088,"untargeted_short"
"11112",2012-01-31,"3Y",0.52,0.458,"GB00B4LFZR36",0.141846720655946,-0.062,"short"
"11113",2012-01-31,"4Y",0.6575,0.718,"GB00B3QCG246",0.0948407075544768,0.0605,"short"
"11114",2012-01-31,"5Y",0.8375,0.981,"GB00B3Z3K594",0.189476307820466,0.1435,"short"
"11115",2012-01-31,"6Y",1.04,1.191,"GB00B1VWPC84",0.433044959583138,0.151,"short"
"11116",2012-01-31,"7Y",1.25,1.428,"GB00B39R3F84",0.33743105329492,0.178,"short"
"11117",2012-01-31,"8Y",1.455,1.657,"GB00B058DQ55",0.346536720255354,0.202,"short"
