operation_date,ISIN,proceeds_offers,proceeds_purchases,nominal_purchases,tail,res_mat,maturity,cuml_nom_purch,issue_date,cumulative_total_in_issue,percent_of_freefloat,bid_cover,YLD_YTM_MID,YLD_BID_ASK,date_dif,1DCHNG_YIELD_BID_ASK,1DCHNG_date_dif,1DCHNG_EOD_YIELD_BID_ASK,1DCHNG_EOD_date_dif,prog
2020-10-07,GB00B52WS153,383.3,383.3,250,0.04,13.91649555099247,2034-09-07,21200.5,2020-07-03,34803.283,0.6091523032467943,1,0.544,0.0040000000000000036,0,0,2,-0.0010000000000000009,1,QE5
2020-10-07,GB0032452392,292,153.5,100,0.05,15.41409993155373,2036-03-07,11916.5,2020-04-21,30407.933,0.3918878668931558,1.9022801302931596,0.627,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-07,GB00B00NY175,102.6,37.6,22,0.07,18.16563997262149,2038-12-07,10640.5,2020-04-21,25747.903,0.41325695533341106,2.728723404255319,0.698,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-07,GB00B3KJDS62,77.9,48.7,30,0,18.915811088295687,2039-09-07,9567.5,2020-04-21,23259.827,0.411331520221539,1.5995893223819302,0.74,0.0040000000000000036,0,0,2,0.0010000000000000009,1,QE5
2020-10-07,GB00BZB26Y51,227.6,140,120,0.04,16.917180013689254,2037-09-07,6379.1,2020-09-16,30683.31,0.20790129878425764,1.6257142857142857,0.718,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-07,GB00BFX0ZL78,371.6,202.6,180,0.02,8.041067761806982,2028-10-22,19865.7,2020-07-30,36332.345,0.5467772586657976,1.8341559723593288,0.152,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-10-07,GB00BMBL1G81,213.9,10,10,0,7.315537303216975,2028-01-31,4121,2020-09-30,20324.371,0.2027615024346879,21.39,0.158,0.0040000000000000036,0,0.0010000000000000286,2,2.7755575615628914e-17,1,QE5
2020-10-07,GB00BMGR2916,360.6,330.7,332,0.04,14.811772758384668,2035-07-31,608.5,2020-09-09,8000,0.0760625,1.0904142727547628,0.658,0.0050000000000000044,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-12,GB00BDRHNP05,1724.3,180.5,166.6,0,6.7734428473648185,2027-07-22,18581.2,2020-09-16,36335.072,0.5113847029118314,9.552908587257617,0.065,0.0040000000000000036,0,-6.938893903907228e-18,4,0,3,QE5
2020-10-12,GB00BFWFPL34,985.6,651.8,625,0,3.5263518138261465,2024-04-22,13289.9,2020-06-12,34205.13,0.38853528695841827,1.5121202822951827,-0.073,0.0050000000000000044,0,0.0020000000000000018,4,0.0010000000000000009,3,QE5
2020-10-12,GB00BK5CVX03,3683,640.6,620,0,4.65160848733744,2025-06-07,15051,2020-08-12,41355.873,0.3639386357531372,5.749297533562285,-0.035,0.0029999999999999957,0,9.99999999999994e-4,4,-6.938893903907228e-18,3,QE5
2020-10-13,GB00B1VWPJ53,0,0,0,0,22.1492128678987,2042-12-07,8348.7,2020-04-21,27213.282,0.30678769286262497,NA,0.737,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-10-13,GB00B128DP45,0,0,0,0,26.1492128678987,2046-12-07,6784.1,2020-04-21,24114.239,0.28133170613428854,NA,0.785,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-13,GB00B39R3707,76.6,76.6,40,0.31,29.149897330595483,2049-12-07,7385,2020-04-21,20201.402,0.3655686867673838,1,0.78,0.0030000000000000027,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-13,GB00B06YGN05,41.7,41.7,20,0.41,35.148528405201915,2055-12-07,9209.4,2020-04-21,26559.177,0.34675020238767185,1,0.764,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-13,GB00B54QLM75,367.5,356.9,169,0.59,39.27446954140999,2060-01-22,11281,2020-04-21,24121.409,0.4676758310428715,1.0297001961333707,0.734,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-13,GB00B6460505,0,0,0,0,20.150581793292265,2040-12-07,9489.6,2020-04-21,25385.099,0.37382560532854336,NA,0.702,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-10-13,GB00B6RNH572,0,0,0,0,31.772758384668034,2052-07-22,10729.1,2020-04-21,24104.101,0.4451151279195188,NA,0.771,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-13,GB00B84Z9V04,0,0,0,0,23.274469541409992,2044-01-22,6119,2020-04-21,27937.571,0.21902405187623505,NA,0.772,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-13,GB00BBJNQY21,63.6,63.6,30,0,47.77275838466804,2068-07-22,4432.2,2020-04-21,19908.448,0.22262910700020414,1,0.715,0.0030000000000000027,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-13,GB00BN65R313,0,0,0,0,24.27652292950034,2045-01-22,6242.9,2020-04-21,28222.409,0.22120365416006832,NA,0.78,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-13,GB00BYYMZX75,8.4,8.4,5,0,44.772073921971256,2065-07-22,4592.3,2020-04-21,19746.884,0.23255821019660625,1,0.729,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-10-13,GB00BDCHBW80,11.7,11.7,10,0.07,26.770704996577688,2047-07-22,4665.9,2020-04-21,24687.428,0.1889990322199623,1,0.793,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-13,GB00BFMCN652,0,0,0,0,51.02258726899384,2071-10-22,7586.9,2020-04-21,13956.324,0.5436173594135533,NA,0.642,0.0030000000000000027,0,0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-13,GB00BFWFPP71,0,0,0,0,28.27652292950034,2049-01-22,15737.5,2020-10-07,26758.767,0.5881250059092783,NA,0.789,0.0040000000000000036,0,0,2,0.0010000000000000009,1,QE5
2020-10-13,GB00BJLR0J16,267.3,210.9,169,0.27,34.02327173169062,2054-10-22,7326.5,2020-08-26,18946.935,0.3866852343136238,1.267425320056899,0.784,0.0040000000000000036,0,0.0010000000000000009,2,0,1,QE5
2020-10-13,GB00BJQWYH73,27.5,5.5,5,0,21.023956194387406,2041-10-22,4474.3,2020-10-02,20081.169,0.22281073377750069,5,0.751,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-13,GB00BMBL1D50,710.4,403.9,440.3,0.35,41.02395619438741,2061-10-22,2963.8,2020-09-23,13500,0.21954074074074076,1.7588512007922754,0.724,0.0040000000000000036,0,-0.001000000000000112,2,-0.0010000000000000009,1,QE5
2020-10-13,GB00BMBL1F74,621.6,293.7,309,0.23,30.023271731690624,2050-10-22,4181.8,2020-09-11,19395.998,0.21560117710880358,2.1164453524004085,0.8,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-14,GB0004893086,282.2,36.5,25,0,11.646817248459959,2032-06-07,20767.3,2020-05-22,38709.15,0.5364958930898767,7.7315068493150685,0.338,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-14,GB00B52WS153,1234.5,454.1,293,0,13.897330595482547,2034-09-07,21493.5,2020-07-03,34803.283,0.6175710492599218,2.7185641929090507,0.444,0.0040000000000000036,0,9.999999999999454e-4,2,0,1,QE5
2020-10-14,GB0032452392,256.7,0,0,0,15.394934976043805,2036-03-07,11916.5,2020-04-21,30407.933,0.3918878668931558,Inf,0.521,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-14,GB00B00NY175,17.3,0,0,0,18.146475017111566,2038-12-07,10640.5,2020-04-21,25747.903,0.41325695533341106,Inf,0.591,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-14,GB00B3KJDS62,0,0,0,0,18.89664613278576,2039-09-07,9567.5,2020-04-21,23259.827,0.411331520221539,NA,0.628,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-14,GB00BZB26Y51,301.9,47.3,40,0.01,16.89801505817933,2037-09-07,6419.1,2020-09-16,30683.31,0.2092049391020721,6.382663847780127,0.612,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-14,GB00BFX0ZL78,325.8,0,0,0,8.021902806297057,2028-10-22,19865.7,2020-07-30,36332.345,0.5467772586657976,Inf,0.082,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-14,GB00BL68HH02,1865.4,832.5,823,0.01,10.020533880903491,2030-10-22,7558.3,2020-10-08,34253.748,0.2206561454238526,2.240720720720721,0.257,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-10-14,GB00BMBL1G81,521.9,80.2,80,0,7.29637234770705,2028-01-31,4201,2020-09-30,20324.371,0.20669766360789224,6.507481296758105,0.089,0.0040000000000000036,0,0.0020000000000000157,2,1.3877787807814457e-17,1,QE5
2020-10-14,GB00BMGR2916,422.3,22.2,22,0,14.792607802874743,2035-07-31,630.5,2020-09-09,8000,0.0788125,19.022522522522525,0.559,0.0050000000000000044,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-19,GB00BDRHNP05,1076.8,163,150,0,6.754277891854894,2027-07-22,18731.2,2020-09-16,36335.072,0.5155129457291292,6.606134969325153,-0.01,0.005,0,0,4,0,3,QE5
2020-10-19,GB00BFWFPL34,623.5,285.7,275,0,3.5071868583162216,2024-04-22,13564.9,2020-06-12,34205.13,0.39657501667147593,2.182359117955898,-0.121,0.0040000000000000036,0,-0.0010000000000000148,4,-0.0020000000000000018,3,QE5
2020-10-19,GB00BK5CVX03,2469.3,1024.3,990,0.01,4.632443531827516,2025-06-07,16041,2020-08-12,41355.873,0.38787719461272163,2.4107195157668655,-0.089,0.0030000000000000027,0,-0.0010000000000000148,4,-0.0020000000000000018,3,QE5
2020-10-20,GB00B1VWPJ53,45.2,0,0,0,22.130047912388775,2042-12-07,8348.7,2020-04-21,27213.282,0.30678769286262497,Inf,0.677,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-20,GB00B128DP45,18.6,0,0,0,26.130047912388775,2046-12-07,6784.1,2020-04-21,24114.239,0.28133170613428854,Inf,0.725,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-20,GB00B39R3707,0,0,0,0,29.130732375085557,2049-12-07,7385,2020-04-21,20201.402,0.3655686867673838,NA,0.721,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-20,GB00B06YGN05,29.8,0,0,0,35.129363449691994,2055-12-07,9209.4,2020-04-21,26559.177,0.34675020238767185,Inf,0.709,0.0040000000000000036,0,0,2,0.0010000000000000009,1,QE5
2020-10-20,GB00B54QLM75,272.4,166.3,77,0.07,39.25530458590007,2060-01-22,11358,2020-04-21,24121.409,0.47086801604334144,1.6380036079374622,0.682,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-20,GB00B6460505,0,0,0,0,20.13141683778234,2040-12-07,9489.6,2020-04-21,25385.099,0.37382560532854336,NA,0.643,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-10-20,GB00B6RNH572,351.4,187.1,99.7,0.13,31.753593429158112,2052-07-22,10828.8,2020-04-21,24104.101,0.44925135353523454,1.8781400320684125,0.712,0.0030000000000000027,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-20,GB00B84Z9V04,39,0,0,0,23.255304585900067,2044-01-22,6119,2020-04-21,27937.571,0.21902405187623505,Inf,0.712,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-20,GB00BBJNQY21,185.8,0,0,0,47.75359342915811,2068-07-22,4432.2,2020-04-21,19908.448,0.22262910700020414,Inf,0.664,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-20,GB00BN65R313,0,0,0,0,24.257357973990416,2045-01-22,6242.9,2020-04-21,28222.409,0.22120365416006832,NA,0.72,0.0040000000000000036,0,0.001000000000000112,2,0.001000000000000112,1,QE5
2020-10-20,GB00BYYMZX75,225.7,0,0,0,44.75290896646133,2065-07-22,4592.3,2020-04-21,19746.884,0.23255821019660625,Inf,0.676,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-20,GB00BDCHBW80,0,0,0,0,26.751540041067763,2047-07-22,4665.9,2020-04-21,24687.428,0.1889990322199623,NA,0.734,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-10-20,GB00BD0XH204,164.7,0,0,0,36.75290896646133,2057-07-22,7106.5,2020-10-14,26691.994,0.2662408810671844,Inf,0.702,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-10-20,GB00BFWFPP71,1006.5,12.7,10,0,28.257357973990416,2049-01-22,15747.5,2020-10-07,26758.767,0.588498715206123,79.25196850393701,0.729,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-20,GB00BJLR0J16,0,0,0,0,34.0041067761807,2054-10-22,7326.5,2020-08-26,18946.935,0.3866852343136238,NA,0.724,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-20,GB00BJQWYH73,424.4,341,307,0,21.00479123887748,2041-10-22,4781.3,2020-10-02,20081.169,0.23809868837815168,1.2445747800586509,0.693,0.0040000000000000036,0,-0.0010000000000000009,2,0,1,QE5
2020-10-20,GB00BMBL1D50,989.7,765.9,813,0.26,41.00479123887748,2061-10-22,3776.8,2020-09-23,13500,0.279762962962963,1.292205248726988,0.671,0.0050000000000000044,0,0,2,0.0010000000000000009,1,QE5
2020-10-21,GB0004893086,223.4,0,0,0,11.627652292950033,2032-06-07,20767.3,2020-05-22,38709.15,0.5364958930898767,Inf,0.361,0.0040000000000000036,0,-0.0010000000000000009,2,0,1,QE5
2020-10-21,GB00B52WS153,0,0,0,0,13.878165639972622,2034-09-07,21493.5,2020-07-03,34803.283,0.6175710492599218,NA,0.479,0.0040000000000000036,0,-0.0010000000000000009,2,0,1,QE5
2020-10-21,GB0032452392,93,0,0,0,15.375770020533881,2036-03-07,11916.5,2020-04-21,30407.933,0.3918878668931558,Inf,0.561,0.0039999999999998925,0,0.0010000000000000009,2,9.999999999998899e-4,1,QE5
2020-10-21,GB00B00NY175,77.8,0,0,0,18.127310061601644,2038-12-07,10640.5,2020-04-21,25747.903,0.41325695533341106,Inf,0.63,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-21,GB00B3KJDS62,82,6.2,3.8,0,18.87748117727584,2039-09-07,9571.3,2020-04-21,23259.827,0.4114948920299364,13.225806451612902,0.668,0.0040000000000000036,0,0,2,0,1,QE5
2020-10-21,GB00BZB26Y51,560.9,0,0,0,16.878850102669404,2037-09-07,6419.1,2020-09-16,30683.31,0.2092049391020721,Inf,0.65,0.0040000000000000036,0,-0.001000000000000112,2,0,1,QE5
2020-10-21,GB00BFX0ZL78,0,0,0,0,8.002737850787133,2028-10-22,19865.7,2020-07-30,36332.345,0.5467772586657976,NA,0.104,0.0040000000000000036,0,6.938893903907228e-18,2,6.938893903907228e-18,1,QE5
2020-10-21,GB00BJMHB534,2765.5,1366.6,1288,0,9.00205338809035,2029-10-22,26145.6,2020-10-15,41865.059,0.624520796686325,2.023635299282892,0.194,0.0030000000000000027,0,0,2,2.7755575615628914e-17,1,QE5
2020-10-21,GB00BMBL1G81,781.4,100.1,100,0,7.277207392197125,2028-01-31,4301,2020-09-30,20324.371,0.21161786507439764,7.806193806193806,0.115,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-26,GB00BDRHNP05,369.1,0,0,0,6.7351129363449695,2027-07-22,18731.2,2020-09-16,36335.072,0.5155129457291292,Inf,0.078,0.0040000000000000036,0,-0.0010000000000000078,4,-0.0010000000000000009,3,QE5
2020-10-26,GB00BFWFPL34,1009.6,259.4,250,0,3.488021902806297,2024-04-22,13814.9,2020-06-12,34205.13,0.4038838618651647,3.8920585967617582,-0.069,0.0049999999999999906,0,-1.3877787807814457e-17,4,-1.3877787807814457e-17,3,QE5
2020-10-26,GB00BK5CVX03,1603.6,779.7,755,0,4.61327857631759,2025-06-07,16796,2020-08-12,41355.873,0.40613336828846536,2.0566884699243295,-0.033,0.0030000000000000027,0,0,4,-0.0010000000000000009,3,QE5
2020-10-26,GB00BL68HJ26,1598.9,433.8,431.5,0,5.262149212867898,2026-01-30,4728.4,2020-10-14,24225.343,0.19518402690934034,3.6857999077916093,0.031,0.005000000000000001,0,-2.6020852139652106e-18,4,-0.0010000000000000009,3,QE5
2020-10-27,GB00B1VWPJ53,89.1,89.1,50,0.05,22.11088295687885,2042-12-07,8398.7,2020-04-21,27213.282,0.3086250309683338,1,0.715,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-27,GB00B128DP45,18.5,0,0,0,26.11088295687885,2046-12-07,6784.1,2020-04-21,24114.239,0.28133170613428854,Inf,0.763,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-27,GB00B39R3707,0,0,0,0,29.111567419575632,2049-12-07,7385,2020-04-21,20201.402,0.3655686867673838,NA,0.76,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-27,GB00B06YGN05,0,0,0,0,35.110198494182065,2055-12-07,9209.4,2020-04-21,26559.177,0.34675020238767185,NA,0.746,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-27,GB00B54QLM75,52.9,52.9,25,0,39.23613963039014,2060-01-22,11383,2020-04-21,24121.409,0.4719044397447927,1,0.717,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-27,GB00B6460505,0,0,0,0,20.112251882272417,2040-12-07,9489.6,2020-04-21,25385.099,0.37382560532854336,NA,0.679,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-10-27,GB00B6RNH572,55.5,9.2,5,0,31.734428473648187,2052-07-22,10833.8,2020-04-21,24104.101,0.4494587871167649,6.032608695652175,0.752,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-27,GB00B84Z9V04,29.1,29.1,19,0.13,23.236139630390145,2044-01-22,6138,2020-04-21,27937.571,0.21970413963332747,1,0.75,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-27,GB00BBJNQY21,164.2,48.8,23,0.46,47.73442847364819,2068-07-22,4455.2,2020-04-21,19908.448,0.2237843954486055,3.3647540983606556,0.699,0.0030000000000000027,0,0,2,0,1,QE5
2020-10-27,GB00BN65R313,32.1,32.1,20,0.07,24.238193018480494,2045-01-22,6262.9,2020-04-21,28222.409,0.22191231088742283,1,0.758,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-27,GB00BYYMZX75,134,134,80,0,44.733744010951405,2065-07-22,4672.3,2020-04-21,19746.884,0.2366094822859141,1,0.711,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-27,GB00BDCHBW80,52.8,46.9,40,0.01,26.732375085557837,2047-07-22,4705.9,2020-04-21,24687.428,0.19061929010992962,1.1257995735607675,0.773,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-27,GB00BD0XH204,114.8,73.7,56,0.48,36.733744010951405,2057-07-22,7162.5,2020-10-14,26691.994,0.2683388884322393,1.557666214382632,0.738,0.0040000000000000036,0,0,2,0.0010000000000000009,1,QE5
2020-10-27,GB00BFWFPP71,1060.1,329,264,0.19,28.238193018480494,2049-01-22,16011.5,2020-10-07,26758.767,0.5983646406428218,3.222188449848024,0.768,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-27,GB00BJLR0J16,866.2,618.9,496.2,0.45,33.98494182067078,2054-10-22,7822.7,2020-08-26,18946.935,0.41287416671878585,1.3995798998222655,0.765,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-10-27,GB00BMBL1D50,9.2,9.2,10,0.2,40.98562628336756,2061-10-22,3786.8,2020-09-23,13500,0.2805037037037037,1,0.706,0.0050000000000000044,0,0,2,0.0010000000000000009,1,QE5
2020-10-28,GB0004893086,705.1,459,313.9,0.06,11.60848733744011,2032-06-07,21081.2,2020-05-22,38709.15,0.5446050869109759,1.536165577342048,0.326,0.0030000000000000027,0,0.0010000000000000564,2,5.551115123125783e-17,1,QE5
2020-10-28,GB00B52WS153,15.5,0,0,0,13.859000684462696,2034-09-07,21493.5,2020-07-03,34803.283,0.6175710492599218,Inf,0.433,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-10-28,GB0032452392,62.2,46.6,30,0.1,15.356605065023956,2036-03-07,11946.5,2020-04-21,30407.933,0.3928744515452596,1.3347639484978542,0.513,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-10-28,GB00B00NY175,225.3,112.6,65,0.04,18.10814510609172,2038-12-07,10705.5,2020-04-21,25747.903,0.41578143276367013,2.0008880994671405,0.58,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-10-28,GB00B3KJDS62,16.5,16.5,10,0,18.858316221765914,2039-09-07,9581.3,2020-04-21,23259.827,0.4119248178415084,1,0.618,0.0040000000000000036,0,0,2,0.0010000000000000009,1,QE5
2020-10-28,GB00BZB26Y51,470.4,59.2,50,0.01,16.859685147159478,2037-09-07,6469.1,2020-09-16,30683.31,0.2108344894993402,7.945945945945946,0.601,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-10-28,GB00BFX0ZL78,50.5,0,0,0,7.983572895277208,2028-10-22,19865.7,2020-07-30,36332.345,0.5467772586657976,Inf,0.079,0.0040000000000000036,0,-1.3877787807814457e-17,2,0.0010000000000000009,1,QE5
2020-10-28,GB00BJMHB534,1172.8,779,733,0.04,8.982888432580424,2029-10-22,26878.6,2020-10-15,41865.059,0.6420294307957383,1.505519897304236,0.165,0.0030000000000000027,0,0,2,0,1,QE5
2020-11-02,GB00BDRHNP05,851,221.6,204,0.01,6.715947980835044,2027-07-22,18935.2,2020-09-16,36335.072,0.5211273559606542,3.8402527075812274,0.018,0.006000000000000002,0,0.001999999999999995,4,0.0020000000000000052,3,QE5
2020-11-02,GB00BFWFPL34,1020.1,562.1,541.1,0.01,3.468856947296372,2024-04-22,14356,2020-06-12,34205.13,0.4197031264023847,1.8148016367194448,-0.11,0.0050000000000000044,0,1.3877787807814457e-17,4,-9.99999999999987e-4,3,QE5
2020-11-02,GB00BK5CVX03,2121.1,689.2,666,0,4.594113620807666,2025-06-07,17462,2020-08-12,41355.873,0.4222374897030949,3.0776262333139868,-0.08,0.0040000000000000036,0,0,4,0,3,QE5
2020-11-03,GB00B1VWPJ53,8.9,8.9,5,0,22.091718001368925,2042-12-07,8403.7,2020-04-21,27213.282,0.3088087647789047,1,0.773,0.0030000000000000027,0,0,2,0,1,QE5
2020-11-03,GB00B128DP45,0,0,0,0,26.091718001368925,2046-12-07,6784.1,2020-04-21,24114.239,0.28133170613428854,NA,0.824,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-11-03,GB00B39R3707,9.6,0,0,0,29.09240246406571,2049-12-07,7385,2020-04-21,20201.402,0.3655686867673838,Inf,0.821,0.0030000000000000027,0,0,2,0,1,QE5
2020-11-03,GB00B06YGN05,31.3,0,0,0,35.09103353867214,2055-12-07,9209.4,2020-04-21,26559.177,0.34675020238767185,Inf,0.803,0.0030000000000000027,0,0,2,0,1,QE5
2020-11-03,GB00B54QLM75,0,0,0,0,39.21697467488022,2060-01-22,11383,2020-04-21,24121.409,0.4719044397447927,NA,0.77,0.0020000000000000018,0,0,2,-0.0010000000000000009,1,QE5
2020-11-03,GB00B6460505,8.4,8.4,5,0,20.093086926762492,2040-12-07,9494.6,2020-04-21,25385.099,0.3740225712730134,1,0.737,0.0040000000000000036,0,0.001000000000000112,2,0.001000000000000112,1,QE5
2020-11-03,GB00B6RNH572,40.6,40.6,22,0.18,31.71526351813826,2052-07-22,10855.8,2020-04-21,24104.101,0.45037149487549855,1,0.809,0.0030000000000000027,0,0,2,0,1,QE5
2020-11-03,GB00B84Z9V04,0,0,0,0,23.21697467488022,2044-01-22,6138,2020-04-21,27937.571,0.21970413963332747,NA,0.809,0.0040000000000000036,0,0,2,0.0010000000000000009,1,QE5
2020-11-03,GB00BBJNQY21,48.9,48.9,23,0,47.715263518138265,2068-07-22,4478.2,2020-04-21,19908.448,0.22493968389700691,1,0.75,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-11-03,GB00BN65R313,0,0,0,0,24.21902806297057,2045-01-22,6262.9,2020-04-21,28222.409,0.22191231088742283,NA,0.817,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-11-03,GB00BYYMZX75,0,0,0,0,44.714579055441476,2065-07-22,4672.3,2020-04-21,19746.884,0.2366094822859141,NA,0.764,0.0030000000000000027,0,9.999999999998899e-4,2,0,1,QE5
2020-11-03,GB00BDCHBW80,115.2,26.9,23,0.09,26.713210130047912,2047-07-22,4728.9,2020-04-21,24687.428,0.19155093839666082,4.282527881040893,0.834,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-11-03,GB00BD0XH204,1156.4,617.3,468,0.2,36.714579055441476,2057-07-22,7630.5,2020-10-14,26691.994,0.28587223569734055,1.873319293698364,0.792,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-11-03,GB00BFMCN652,12.8,12.8,9,0,50.965092402464066,2071-10-22,7595.9,2020-10-28,15206.323,0.4995224683837111,1,0.674,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-11-03,GB00BFWFPP71,12.5,12.5,10,0,28.21902806297057,2049-01-22,16021.5,2020-10-07,26758.767,0.5987383499396665,1,0.829,0.0040000000000000036,0,-0.0010000000000000009,2,0,1,QE5
2020-11-03,GB00BJLR0J16,43.7,43.7,35,0.06,33.96577686516085,2054-10-22,7857.7,2020-08-26,18946.935,0.414721431197183,1,0.822,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-11-03,GB00BMBL1D50,156.6,96.4,105,0.18,40.96646132785763,2061-10-22,3891.8,2020-09-23,13500,0.28828148148148147,1.6244813278008297,0.759,0.0050000000000000044,0,0,2,0,1,QE5
2020-11-03,GB00BMBL1F74,1484.8,556.6,585.1,0.11,29.965776865160848,2050-10-22,4766.9,2020-10-23,21382.873,0.22293075397305123,2.6676248652533237,0.838,0.0030000000000000027,0,0,2,-0.0010000000000000009,1,QE5
2020-11-04,GB00B52WS153,0,0,0,0,13.839835728952773,2034-09-07,21493.5,2020-07-03,34803.283,0.6175710492599218,NA,0.432,0.0040000000000000036,0,0.0020000000000000018,2,0.0010000000000000009,1,QE5
2020-11-04,GB0032452392,93.6,0,0,0,15.33744010951403,2036-03-07,11946.5,2020-04-21,30407.933,0.3928744515452596,Inf,0.516,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-11-04,GB00B00NY175,95.4,43.3,25,0,18.088980150581794,2038-12-07,10730.5,2020-04-21,25747.903,0.4167523856214621,2.2032332563510395,0.584,0.0040000000000000036,0,0,2,0,1,QE5
2020-11-04,GB00B3KJDS62,8.3,0,0,0,18.83915126625599,2039-09-07,9581.3,2020-04-21,23259.827,0.4119248178415084,Inf,0.623,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-11-04,GB00BZB26Y51,272.9,0,0,0,16.840520191649556,2037-09-07,6469.1,2020-09-16,30683.31,0.2108344894993402,Inf,0.606,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-11-04,GB00BFX0ZL78,652.5,112.4,100,0.02,7.964407939767283,2028-10-22,19965.7,2020-07-30,36332.345,0.5495296271132513,5.805160142348754,0.073,0.0040000000000000036,0,-0.0010000000000000148,2,-0.0010000000000000009,1,QE5
